content,style,IP,total,S,C,E,H
55418,flipped_image_016,0.18754643201828003,0.3719242513179779,0.19655579192708997,0.9326043086232909,0.961898187677767,[0.99181074]
55418,flipped_image_100,0.18675029277801514,0.3565000593662262,0.19563465962078067,0.8828601233571757,0.0,[0.8248986]
55418,image_088,0.18438871204853058,0.3534391224384308,0.19346201163434854,0.899072687868339,0.0,[0.5614502]
55418,image_112,0.1831781417131424,0.3479558825492859,0.19225339149661166,0.8809772026926943,0.0,[0.53768766]
55418,56022,0.18283897638320923,0.3436945974826813,0.19193415735873232,0.8366606058382194,-0.1339299081861535,[0.8454371]
55039,55347,0.19106726348400116,0.35652434825897217,0.1963155846579499,0.8840971126529612,0.9766850757010914,[0.7880553]
55039,image_059,0.18903131783008575,0.379435271024704,0.19430263142938253,0.9766019167556313,0.967472333381756,[0.94025004]
55039,flipped_image_062,0.1886913925409317,0.37533414363861084,0.1939468374057823,0.9684147122073641,0.08362936796319999,[0.84179986]
55039,55214,0.18779776990413666,0.37736785411834717,0.19311754343919849,0.9772957702366537,0.004765758592876273,[0.87037665]
55039,flipped_image_058,0.18683969974517822,0.3649093806743622,0.19213537437206432,0.918855186885485,0.0,[0.9538967]
56447,flipped_image_144,0.18793106079101562,0.37153834104537964,0.1975191322871727,0.9351523506484581,0.8088057468789088,[0.9094953]
56447,flipped_image_032,0.18221314251422882,0.3499865233898163,0.19182639447103225,0.9078079583641063,0.9390759383195845,[0.34561092]
56447,image_105,0.18109937012195587,0.36192840337753296,0.19081279732879794,0.9403096029278131,0.6295317094431817,[0.60441124]
56447,flipped_image_148,0.17997771501541138,0.36705833673477173,0.1896105961306562,0.9485570129279111,0.0,[0.8081403]
56447,image_122,0.17880962789058685,0.36521077156066895,0.18868233334141302,0.9625012157027188,0.0,[0.5878924]
56999,image_143,0.9985535144805908,0.9338637590408325,0.9986620450298642,0.9406237618319616,0.0,[0.92284364]
56999,flipped_image_053,0.20432063937187195,0.3854929208755493,0.20897896794014564,0.9843685015105893,0.0,[0.6401446]
56999,flipped_image_067,0.19356012344360352,0.37472596764564514,0.1982810009452589,0.9529916895276163,0.9932541408840697,[0.83706003]
56999,image_148,0.19245269894599915,0.3659115731716156,0.19715227465268945,0.9059808295077502,0.0,[0.9764695]
56999,55051,0.19075646996498108,0.3787303566932678,0.1954351742286709,0.9807989651206518,-0.4888658222481137,[0.8170999]
55428,image_128,0.19037991762161255,0.3625844419002533,0.19779787747496835,0.910872298149635,-0.9308040005554071,[0.7312651]
55428,flipped_image_005,0.18389220535755157,0.34970882534980774,0.19122137151331461,0.8617822062809898,0.0,[0.882198]
55428,56989,0.18316040933132172,0.36834946274757385,0.19053172017668188,0.9537868472426916,-0.33268598828945484,[0.78031456]
55428,flipped_image_141,0.17806750535964966,0.3563555181026459,0.18566669421033435,0.9417717234125443,0.0,[0.48906606]
55428,56454,0.17802581191062927,0.3721519708633423,0.18542410917448424,0.9752252926558616,-0.41348234976644405,[0.90266347]
